ID	Gender	Age	Event_help_in1year	Ask_or_accept	Closeness_with_helper	Willingness_to_accept	Self_Benefit	Benefactor_Cost	Predicted_help_rate	Gratitude	Indebtedness	Guilt	Obligation	Pressure	Need_to_repay	Second_order_belief_Need_Repay	Need_to_Repay_relative_to_benefit	Need_to_Repay_relative_to_cost	E2_Need_to_Repay_relative_to_benefit	E2_Need_to_Repay_relative_to_cost	Perceived_care	Benefactor_Selfishness	Desire_to_repay	Desire_to_Repay_immedately	Way_to_repay_money	Way_to_repay_future_help	Way_to_repay_thanks	Way_to_repay_cooperation	Way_to_repay_be_friend	Way_to_repay_gift	Way_to_repay_other	Already_monetary_repay	Already_future_help	Already_thanks	Already_cooperation	Already_be_friend	Already_gift	Already_other	Willingness_for_future_interaction	Whether_reject
5740	2	19	1	1	0	94	84	86	95	92	91	88	88	73	83	84	91	79	85	84	79	86	81	79	0	0	1	1	1	1	0	0	1	1	1	1	1	0	79	0
5741	1	19	1	1	75	90	100	50	90	81	75	65	20	27	83	70	75	75	50	50	86	33	92	81	0	1	0	0	0	0	0	0	0	0	0	0	1	0	83	0
5743	1	19	1	1	80	79	60	58	59	53	6	4	6	6	7	8	54	25	83	39	4	6	13	7	0	1	1	1	1	0	0	0	1	1	1	1	0	0	76	0
5745	1	20	1	1	0	100	80	62	39	79	36	45	7	17	29	39	58	53	56	52	6	14	38	38	0	1	1	0	1	0	0	0	0	1	1	1	0	0	42	0
5746	1	21	1	1	40	80	39	28	84	87	40	33	18	24	71	29	57	40	51	27	84	43	75	34	0	1	1	1	1	0	0	0	1	1	0	1	0	0	70	0
5747	1	17	1	2	78	55	80	52	79	64	57	66	59	77	58	56	56	56	70	67	58	66	63	64	0	1	0	0	1	0	0	0	1	0	0	1	0	0	69	0
5748	1	19	1	1	80	100	40	49	80	80	20	20	15	0	80	80	80	80	100	100	80	80	100	80	0	1	1	1	1	0	0	0	1	1	1	1	0	0	80	0
5752	1	18	1	2	80	59	42	39	75	81	36	9	8	6	19	50	56	55	44	66	70	62	54	57	0	0	0	0	0	1	0	0	0	0	0	0	1	0	55	0
5753	1	19	1	1	67	100	100	100	85	64	40	38	20	10	50	50	60	44	78	74	57	59	58	25	1	1	0	1	1	1	0	1	1	1	1	1	1	0	82	0
5755	1	21	1	2	55	78	73	32	70	90	17	6	0	0	79	5	81	81	6	6	81	6	100	71	0	1	0	0	0	0	0	0	1	0	0	0	0	0	97	0
5756	2	18	1	1	81	100	100	100	100	100	53	29	0	0	100	73	37	100	61	100	76	0	100	100	0	1	0	1	0	0	0	0	1	1	1	1	1	0	54	0
5757	1	19	1	1	38	58	86	88	62	82	71	54	0	0	82	9	64	61	31	48	100	10	67	65	0	1	0	0	1	1	0	0	0	1	0	0	1	0	83	0
5759	2	18	1	1	89	86	90	85	90	95	64	66	40	43	96	94	91	91	91	90	88	33	94	88	0	1	1	1	1	1	0	0	1	1	1	1	1	0	88	0
5763	1	18	1	1	100	95	98	17	99	100	0	0	0	0	1	0	33	24	20	29	37	45	37	32	0	1	1	0	0	0	0	0	1	1	0	0	0	0	33	0
5764	1	19	1	1	82	87	55	18	93	94	5	8	2	13	29	69	68	77	25	32	72	54	62	43	0	1	0	0	0	0	0	0	1	1	1	1	0	0	40	0
5766	1	18	1	2	55	41	80	12	60	85	87	53	39	78	65	67	62	53	66	81	63	60	53	82	0	1	0	0	1	0	0	0	1	0	0	1	0	0	50	0
5767	1	20	1	1	81	100	97	100	99	80	0	1	22	38	82	79	97	33	41	47	100	96	98	87	0	1	0	0	1	1	1	0	0	0	0	0	0	1	73	0
5768	2	18	1	1	62	100	100	50	93	60	11	45	22	44	81	38	54	51	48	44	77	37	56	50	0	1	0	0	0	0	0	0	0	1	0	0	0	0	49	0
5769	1	19	1	1	80	100	80	50	90	75	10	10	0	10	51	51	50	50	50	50	50	50	80	80	0	1	0	0	1	0	0	1	1	0	0	0	0	0	80	0
5770	2	18	1	1	51	94	73	62	52	90	69	44	8	11	49	73	50	58	42	42	60	36	95	96	0	1	1	1	0	0	0	0	1	1	0	0	0	0	92	0
5773	2	17	1	1	68	80	100	75	50	82	7	9	1	21	51	62	50	50	60	50	100	36	22	19	0	1	1	0	1	1	0	0	1	1	1	1	1	0	100	0
5774	2	17	1	1	68	100	63	45	68	63	38	0	6	15	57	55	67	67	64	66	52	22	63	37	0	1	0	0	0	0	0	0	1	0	1	1	0	0	72	0
5775	2	20	1	1	100	90	84	59	100	100	64	56	10	23	23	89	87	87	65	60	86	5	95	99	0	1	1	0	1	1	0	0	0	1	0	1	1	0	86	0
5781	1	18	1	1	100	100	100	100	50	100	50	0	0	0	55	26	49	54	49	52	50	48	50	49	0	0	1	0	1	0	0	0	0	1	1	1	0	0	65	0
5782	1	18	1	2	91	100	100	100	88	99	75	71	1	2	100	53	80	76	32	33	80	80	92	94	0	1	0	1	1	0	0	0	1	0	1	1	0	1	100	0
5785	2	24	1	1	90	100	92	83	100	100	94	96	0	0	0	0	58	90	19	0	96	0	0	27	0	0	0	0	0	1	0	0	0	0	0	0	1	0	100	0
5786	2	23	1	1	83	89	82	84	100	97	16	17	3	3	91	56	71	81	77	82	71	45	60	14	0	1	1	1	1	0	0	0	1	1	1	1	1	0	87	0
5787	2	23	1	1	60	84	90	90	100	100	25	10	0	20	60	60	70	61	66	65	80	60	100	57	0	1	1	0	0	1	1	0	0	1	0	0	1	1	90	0
5789	2	24	1	1	59	100	83	75	20	100	82	75	0	10	92	4	50	70	0	3	100	9	100	81	0	1	0	0	1	0	0	0	0	0	0	1	0	0	90	0
5790	1	23	1	1	80	20	20	50	100	100	40	41	0	0	80	10	63	63	31	31	100	30	81	100	0	1	1	1	1	1	0	0	1	0	0	1	0	0	81	0
5795	2	27	1	2	60	89	87	89	75	100	23	16	0	0	100	0	0	100	0	100	80	22	100	88	0	1	1	0	1	0	0	0	0	1	0	1	0	0	100	0
5798	1	19	1	1	80	78	87	20	100	63	0	16	0	5	60	52	50	50	50	50	70	12	84	61	1	0	1	0	0	0	0	1	0	0	0	0	0	0	82	0
5799	2	22	1	1	70	100	100	100	92	100	84	84	6	6	100	100	100	100	100	100	100	8	100	61	0	1	0	0	0	0	0	0	1	1	0	0	0	0	100	0
5800	2	22	1	1	100	100	85	100	100	100	0	0	0	0	0	0	100	100	0	0	80	0	23	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	100	0
5801	2	25	1	1	74	55	56	18	100	87	56	21	13	7	15	15	60	50	33	32	81	43	25	30	0	1	1	1	1	1	0	0	1	1	0	1	0	0	100	0
5803	2	25	1	1	59	100	62	57	69	74	30	66	10	15	17	48	44	55	54	48	55	56	43	47	0	1	1	1	1	0	0	0	0	1	1	0	0	0	52	0
5804	2	25	1	1	43	100	100	77	49	100	67	65	7	2	100	48	3	80	54	56	53	60	86	87	0	0	0	0	0	0	1	0	0	1	0	0	0	0	91	0
5806	1	23	1	2	80	0	10	10	50	100	80	0	0	10	5	20	50	60	21	60	20	0	100	100	1	1	1	0	0	0	0	0	1	1	0	0	0	0	100	0
5807	2	22	1	1	100	100	100	81	80	100	10	10	0	0	80	10	80	80	10	10	81	10	100	50	0	1	1	0	1	0	0	0	0	1	0	1	0	0	81	0
5808	2	23	1	1	75	100	70	35	90	70	15	10	0	0	20	5	30	10	5	5	75	0	60	15	0	1	1	0	0	0	0	0	0	1	0	0	0	0	80	0
5809	2	26	1	1	58	100	100	64	100	100	100	25	0	0	100	1	100	100	1	1	100	0	100	80	0	1	0	1	0	0	0	0	1	0	1	0	0	0	100	0
5810	1	23	1	1	63	58	79	53	100	79	74	5	0	5	2	8	67	66	32	42	89	77	65	50	1	0	0	0	0	0	0	1	0	0	0	0	0	0	51	0
5812	2	25	1	1	23	100	100	94	65	94	20	26	20	22	73	30	60	76	26	23	86	35	77	50	0	1	1	1	1	0	0	0	0	1	0	1	0	0	86	0
5813	1	24	1	1	50	100	100	100	50	76	0	0	0	0	0	0	100	100	0	0	0	0	100	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	100	0
5815	2	23	1	1	50	65	100	72	100	90	82	25	28	9	14	10	100	100	12	37	7	12	77	63	0	1	1	0	0	0	0	0	0	1	0	0	0	0	74	0
5816	2	26	1	2	0	100	100	50	50	100	60	50	0	0	50	0	100	100	0	0	100	0	100	98	0	0	1	0	0	0	0	0	0	1	0	0	0	0	50	0
5818	1	23	1	1	86	90	95	84	90	100	82	49	23	22	71	37	50	5	38	39	40	41	78	53	0	1	1	1	0	1	0	0	1	1	0	0	0	0	92	0
5819	1	26	1	1	82	84	53	52	86	84	62	70	5	9	56	48	50	68	52	53	62	72	86	17	0	1	0	0	1	0	0	0	1	0	0	1	0	0	78	0
5820	1	23	1	1	60	90	90	20	95	80	0	0	0	60	50	0	50	50	0	0	0	0	80	21	0	1	1	0	1	0	0	0	0	1	0	0	0	0	100	0
5821	1	22	1	1	0	100	100	100	100	100	0	0	0	0	0	0	100	100	0	0	0	0	100	0	0	1	0	1	1	0	0	0	1	1	1	1	0	0	100	0
5823	2	25	1	1	82	100	100	100	56	100	67	31	15	46	71	39	79	83	36	42	56	58	80	77	1	1	1	1	1	1	0	1	1	1	1	1	1	0	100	0
5825	2	24	1	1	80	80	78	76	100	100	73	49	0	0	73	0	70	76	0	57	67	55	83	77	0	1	0	1	1	0	0	0	1	0	1	1	0	0	91	0
5826	2	23	1	1	40	40	18	21	27	51	40	18	20	22	18	20	22	22	20	24	22	40	22	39	0	0	0	1	0	0	0	0	0	0	0	1	0	0	18	0
5827	2	22	1	1	70	100	100	100	75	89	78	62	20	21	68	14	54	57	13	11	85	21	71	52	0	0	0	0	0	1	0	0	1	1	0	1	1	0	77	0
5828	2	23	1	1	100	100	100	100	100	100	80	80	0	60	100	41	88	92	50	50	100	4	100	60	0	1	0	0	0	1	0	0	0	0	0	0	1	0	94	0
5829	2	24	1	1	87	100	100	100	100	100	100	72	0	0	100	0	100	100	100	0	100	57	100	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	100	0
5830	2	24	1	1	74	85	100	50	60	80	40	0	0	21	80	50	79	80	40	39	89	11	89	51	0	1	1	0	1	0	0	0	1	1	0	1	0	0	79	0
5831	1	18	1	1	63	77	31	12	83	1	2	3	2	2	3	4	62	51	51	7	70	62	3	6	0	1	0	1	0	0	0	0	1	0	0	1	0	0	53	0
5832	1	23	1	1	0	100	100	21	52	71	21	0	0	8	51	0	55	20	42	45	82	0	82	100	0	1	1	1	1	1	0	0	0	1	0	0	1	0	80	0
5836	1	23	1	2	100	100	100	10	71	100	9	11	10	10	100	100	67	12	50	50	100	76	100	100	0	1	0	0	0	0	0	0	1	0	0	0	0	0	100	0
5837	1	25	1	1	100	100	100	100	85	100	83	9	9	10	56	59	100	100	85	86	28	26	95	51	0	0	0	0	1	0	0	0	1	0	0	1	0	0	100	0
5838	1	24	1	1	75	80	82	68	60	100	73	57	1	3	80	60	81	82	51	52	3	0	100	36	0	1	1	0	1	0	0	0	1	1	0	1	0	0	80	0
5839	1	22	1	1	0	95	78	50	50	100	71	18	5	0	61	36	27	88	75	22	89	21	74	25	0	1	1	1	0	0	0	0	0	1	0	0	0	0	20	0
5840	2	23	1	2	0	100	100	4	100	100	0	0	0	0	2	0	54	52	53	55	0	0	55	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	56	0
5842	2	23	1	1	70	50	50	0	100	50	0	0	0	0	50	50	0	49	49	50	50	80	50	10	0	1	1	0	1	0	0	0	0	1	0	1	0	0	79	0
5843	2	24	1	1	81	100	100	100	100	100	83	63	9	53	81	55	57	51	56	52	83	59	80	82	0	1	0	0	0	0	0	0	1	1	0	0	0	0	80	0
5845	2	24	1	1	70	100	20	20	90	25	0	0	0	0	50	0	50	50	10	10	80	20	50	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	100	0
5847	2	25	1	2	42	67	100	100	18	100	100	92	60	88	30	12	15	37	10	17	78	52	86	32	0	1	0	1	1	1	0	0	0	0	0	1	0	0	100	0
5848	2	24	1	1	61	100	20	21	40	100	50	20	5	40	30	10	60	60	20	22	81	8	100	100	0	1	1	0	1	1	0	0	1	0	0	0	1	0	100	0
5849	1	26	1	2	29	78	50	22	31	52	40	42	14	23	26	13	61	52	50	51	61	58	61	62	0	1	0	0	0	0	0	0	1	0	1	1	0	0	67	0
5851	1	20	1	1	9	100	100	100	40	100	63	14	0	0	0	8	100	100	51	51	81	18	100	20	0	1	0	0	1	0	0	0	1	0	0	1	0	0	82	0
5853	2	23	1	2	0	50	51	0	50	81	0	0	0	0	0	0	50	50	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
5854	2	25	1	1	91	98	100	97	100	100	32	35	32	11	97	30	85	90	30	69	100	70	97	91	0	1	1	0	1	0	0	0	0	1	0	1	0	0	89	0
5855	2	27	1	1	2	100	100	51	23	100	9	11	0	0	36	0	100	100	5	10	94	32	63	63	0	1	1	0	1	1	0	0	1	1	0	1	0	0	100	0
5856	2	18	1	1	58	93	20	6	89	41	22	65	0	0	0	0	58	65	0	0	59	23	72	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	10	0
5857	1	23	1	2	100	95	100	100	100	100	100	40	0	10	10	10	60	50	50	50	100	0	100	90	1	1	1	0	0	0	0	1	0	0	0	0	0	0	95	0
5858	2	24	1	2	54	36	42	35	64	71	66	54	2	31	69	21	69	70	25	28	59	49	77	30	0	1	1	0	1	0	0	0	1	1	0	0	0	0	88	0
5859	2	32	1	1	83	100	100	41	100	89	61	40	0	0	24	0	55	67	67	41	100	0	82	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	83	0
5861	2	21	1	2	5	23	100	63	24	100	81	21	0	3	21	18	25	26	22	20	100	2	100	100	0	1	1	0	0	0	0	0	0	1	0	0	0	0	82	0
5862	1	19	1	1	80	100	90	90	30	80	50	10	10	10	10	10	50	50	70	30	10	20	100	70	0	1	1	0	1	0	0	0	1	0	0	1	1	0	100	0
5865	2	23	1	1	85	100	89	92	54	100	81	0	0	0	100	50	50	50	60	55	90	55	92	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	95	0
5866	1	23	1	2	0	100	100	20	50	100	0	0	0	0	100	10	80	86	5	0	100	0	100	25	0	1	0	0	0	1	0	0	0	1	0	0	0	0	80	0
5867	2	23	1	1	80	100	100	50	100	100	40	21	0	0	51	50	60	59	51	50	62	60	52	30	0	1	1	0	1	1	0	0	1	1	0	1	1	0	75	0
5868	2	25	1	2	75	100	100	100	100	100	60	57	6	8	39	50	55	51	53	60	100	29	81	100	1	0	0	0	0	0	0	1	0	0	0	0	0	0	100	0
5869	2	28	1	2	0	50	90	50	0	80	50	50	0	0	50	0	60	60	0	0	100	50	80	80	0	1	1	0	1	0	0	0	1	1	0	0	0	1	80	0
5870	1	22	1	1	65	72	87	54	64	69	30	14	16	29	25	66	35	48	41	36	23	32	70	39	1	1	1	0	1	0	0	0	0	1	0	1	0	0	62	0
5871	2	19	1	1	58	73	79	25	62	84	64	63	58	51	74	42	54	54	61	63	61	63	61	65	0	1	0	0	1	0	0	1	1	0	0	1	0	0	75	0
5872	2	26	1	1	50	91	100	100	80	100	10	0	0	0	40	0	50	50	50	50	21	0	29	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	80	0
5873	2	21	1	2	61	61	66	60	57	86	55	53	52	57	86	63	77	81	49	49	80	43	89	69	0	1	0	0	1	1	0	0	0	0	0	1	1	0	91	0
5874	2	23	1	2	65	100	81	62	62	100	86	61	77	70	85	72	53	61	53	63	80	29	84	83	0	1	1	0	0	1	0	0	0	1	0	0	0	0	70	0
5875	2	26	1	1	0	100	100	100	42	100	51	23	39	51	80	55	50	50	50	50	50	0	100	88	0	1	1	1	1	0	0	0	0	1	0	1	0	0	60	0
5877	1	19	1	1	61	56	65	61	100	70	0	0	0	0	85	85	90	85	90	86	95	85	85	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	100	0
5878	2	18	1	1	66	100	79	52	69	98	35	15	0	17	0	25	78	53	60	85	89	9	80	46	0	1	0	0	0	0	0	0	1	0	0	1	0	0	83	0
5879	1	19	1	1	83	82	86	55	85	100	0	0	87	9	100	100	60	63	59	78	80	49	100	82	1	1	0	0	0	0	0	1	1	1	0	0	1	0	94	0
5880	2	19	1	1	59	90	70	30	81	46	61	77	10	7	100	40	100	100	10	13	50	50	100	80	0	1	1	0	0	0	0	0	1	1	0	1	0	0	100	0
5882	1	26	1	2	82	76	56	41	87	88	38	19	10	16	54	48	66	67	24	22	70	59	68	17	0	1	1	0	0	0	1	0	0	0	0	0	0	1	53	0
5883	2	28	1	2	0	100	100	100	91	100	0	0	0	0	0	0	90	0	97	82	77	70	73	97	1	0	0	0	0	0	0	1	0	0	0	0	0	0	82	0
5884	2	17	1	1	60	91	100	83	100	100	31	36	0	0	0	14	72	73	42	36	55	22	76	32	0	1	1	0	0	0	0	0	0	1	0	0	0	0	73	0
5885	1	18	1	1	65	50	50	35	80	60	35	25	0	0	19	0	15	50	25	0	50	0	40	45	0	1	0	1	0	0	0	0	0	0	0	0	1	0	40	0
5887	1	18	1	1	0	100	10	10	50	50	10	0	0	0	50	50	58	50	50	50	0	0	50	50	0	0	0	0	1	0	0	0	0	0	0	1	0	0	50	0
5888	1	19	1	1	62	67	73	57	45	64	97	74	59	78	84	66	76	74	83	45	51	54	64	70	0	1	0	1	0	0	0	0	1	0	0	0	1	0	67	0
5890	1	19	1	1	88	80	46	41	100	88	42	10	0	0	0	0	50	51	51	51	71	79	86	28	0	0	0	1	1	1	0	0	1	1	1	1	1	0	92	0
5893	2	19	1	1	73	100	100	83	82	91	17	0	6	5	61	51	62	56	47	46	82	13	89	53	0	1	1	0	1	0	0	0	0	1	0	1	0	0	100	0
5894	1	19	1	2	0	63	62	21	11	82	5	0	0	0	2	0	0	3	0	1	50	0	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
5897	1	18	1	1	82	80	100	24	79	100	83	61	0	0	100	62	80	100	49	62	80	100	78	87	0	1	1	1	1	0	0	0	1	1	1	1	0	0	100	0
5899	1	18	1	2	0	81	100	52	35	91	76	10	0	3	8	4	53	58	13	66	75	2	83	41	0	1	1	0	1	0	0	0	0	1	0	0	0	0	18	0
5901	1	20	1	1	0	100	42	25	10	42	18	17	17	21	4	9	47	35	38	34	12	16	11	50	0	0	1	0	0	0	0	0	0	1	0	0	0	0	9	0
5902	1	19	1	1	81	100	100	60	100	100	0	16	14	24	100	59	68	97	35	33	85	54	100	55	0	1	0	0	1	0	0	0	0	0	1	0	0	0	100	0
5903	2	18	1	1	74	100	87	52	83	76	21	14	0	46	56	50	50	54	57	53	84	21	69	29	0	1	1	0	0	0	0	0	1	1	0	0	0	0	93	0
5904	2	18	1	1	61	100	49	12	51	49	12	2	0	33	58	41	74	43	61	46	100	46	53	53	0	1	0	0	0	0	0	0	1	0	0	0	0	0	65	0
5905	2	18	1	1	74	97	100	100	100	100	0	0	0	0	79	93	88	88	92	95	0	0	74	49	0	1	0	0	0	0	0	0	0	1	0	0	0	0	90	0
5906	2	19	1	1	8	100	97	68	100	100	2	99	9	13	100	5	91	100	100	31	99	0	89	34	0	1	0	0	0	0	0	0	1	1	1	1	1	1	100	0
5907	2	18	1	2	0	50	80	80	100	90	0	0	0	0	20	0	55	100	0	0	80	20	80	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	100	0
5911	1	18	1	1	61	82	84	41	90	37	35	28	28	27	27	26	74	66	67	65	63	60	52	38	0	1	0	0	0	0	0	0	1	0	1	0	0	0	52	0
5912	2	18	1	1	90	79	66	93	77	100	100	100	5	24	100	28	89	93	50	55	91	78	100	100	0	1	0	1	1	0	0	0	0	0	1	1	0	0	100	0
5913	2	18	1	2	0	20	10	9	2	20	10	0	0	0	13	0	50	50	0	0	44	12	43	11	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
5916	2	18	1	1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	0	100	100	0	1	1	1	1	0	0	0	0	1	1	1	0	0	100	0
5917	1	18	1	1	100	49	80	100	100	100	100	60	0	100	100	57	59	53	47	65	100	31	100	100	0	1	0	0	0	1	0	0	0	0	0	1	1	0	100	0
5918	1	18	1	1	60	100	10	80	100	60	40	0	0	0	61	22	26	26	0	0	62	63	100	67	1	1	0	0	0	0	0	0	0	1	0	0	0	0	59	0
5920	1	18	1	1	0	50	10	10	60	40	19	0	0	0	10	0	50	50	0	0	30	0	30	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	20	0
5922	1	18	1	2	0	99	100	30	5	100	10	0	10	50	30	40	50	30	40	30	30	40	60	30	0	1	0	1	0	0	0	0	1	0	1	0	0	0	33	0
5923	1	18	1	2	100	50	89	100	100	100	80	37	0	0	40	34	50	60	35	23	100	20	80	81	0	1	0	0	0	1	0	0	0	0	0	0	1	0	100	0
5924	1	18	1	1	86	100	77	16	95	60	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
5925	1	18	1	1	59	84	100	65	100	100	50	61	0	26	47	0	63	58	31	24	58	25	100	34	0	0	1	0	0	0	0	0	0	1	0	0	0	0	80	0
5931	1	18	1	2	0	80	50	15	65	65	0	0	0	0	50	50	70	50	50	50	75	0	81	81	0	1	1	0	0	0	0	0	1	1	0	0	0	0	42	0
5932	1	19	1	1	71	82	100	100	81	54	49	50	40	20	0	0	100	100	57	30	82	5	78	21	0	1	0	0	0	0	0	0	1	0	1	1	0	0	80	0
5933	1	18	1	1	0	2	62	22	80	60	0	0	17	0	83	21	85	60	20	62	0	0	23	21	0	1	1	0	0	0	0	0	0	1	0	0	0	0	18	0
5934	2	17	1	2	78	75	69	75	76	85	70	48	1	24	15	5	56	53	6	6	92	5	59	59	0	1	0	0	0	0	0	0	0	1	0	1	0	0	57	0
5935	1	22	1	1	84	78	80	56	97	74	57	25	0	0	79	19	85	93	32	28	92	0	83	76	0	1	0	0	0	1	0	0	0	1	0	0	1	0	80	0
5936	1	18	1	2	52	57	49	50	51	53	55	12	7	3	3	47	39	42	43	41	100	46	45	46	0	0	1	0	0	0	0	0	0	1	0	0	0	0	46	0
5937	1	19	1	2	49	57	70	69	67	68	69	67	50	65	70	75	67	63	56	66	43	51	59	49	0	1	1	1	0	0	0	0	0	1	1	0	0	0	50	0
5938	1	21	1	1	63	80	95	72	61	100	43	3	16	15	55	27	80	76	50	20	100	38	84	90	0	1	1	0	1	0	0	0	0	1	0	1	0	0	81	0
5939	1	18	1	1	60	100	100	0	100	60	0	0	0	0	0	0	50	50	50	50	100	100	50	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	100	0
5940	2	17	1	2	88	89	81	83	94	100	41	0	0	0	0	0	100	100	61	61	72	0	75	52	0	1	1	0	1	1	0	0	0	1	0	1	0	0	100	0
5941	1	32	1	1	94	80	100	100	100	100	51	19	8	2	100	1	100	100	50	50	100	50	100	49	1	1	1	1	1	1	0	0	1	1	0	1	0	0	100	0
5943	2	24	1	1	90	80	89	76	100	84	40	21	0	0	21	20	50	50	20	50	80	81	50	50	1	1	0	0	0	1	0	0	0	1	0	0	0	0	81	0
5945	1	19	1	2	80	96	86	78	79	90	82	68	4	1	84	61	61	68	67	65	77	6	74	80	0	1	0	1	1	1	0	0	1	1	1	1	1	0	91	0
5946	2	18	1	1	82	83	77	53	87	94	37	42	0	12	9	42	89	74	80	76	63	64	82	26	0	1	1	1	0	0	0	0	1	1	1	0	0	0	53	0
5947	2	17	1	2	40	61	67	66	57	56	32	33	29	29	44	32	46	28	33	51	44	49	48	57	0	1	0	0	1	0	0	0	1	0	0	1	0	0	55	0
5948	2	22	1	1	50	100	100	100	50	100	20	38	0	0	100	80	20	100	11	100	100	0	100	100	0	1	1	0	0	1	0	0	0	1	0	0	1	0	100	0
5949	2	20	1	1	90	100	100	100	80	100	40	0	0	15	100	80	100	100	100	80	80	0	100	85	0	1	1	0	0	1	0	0	0	1	0	0	1	0	100	0
5950	1	21	1	2	100	100	100	96	88	87	0	0	0	0	79	43	50	79	21	45	100	0	72	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	100	0
5951	1	20	1	1	96	91	84	92	100	100	16	12	0	2	0	0	100	100	0	0	100	0	100	80	0	0	1	0	0	0	0	0	0	1	0	0	0	0	63	0
5953	2	24	1	2	0	100	100	5	20	100	5	0	0	0	6	0	50	50	25	50	80	100	51	51	0	1	1	0	0	0	0	0	0	1	0	0	0	0	21	0
5955	2	23	1	1	100	100	61	25	80	61	0	25	0	24	19	3	60	61	24	27	63	61	59	23	0	1	0	0	0	0	0	0	0	1	0	0	0	0	100	0
5957	2	19	1	2	53	79	82	65	83	92	71	54	20	34	85	67	63	65	43	76	69	63	75	43	0	1	1	0	1	0	0	0	0	1	0	1	0	0	72	0
5958	2	19	1	1	72	73	90	36	87	62	24	22	20	47	79	59	81	76	58	69	44	68	60	43	0	1	0	0	0	1	0	0	1	1	0	0	1	0	54	0
5959	2	22	1	1	60	90	95	95	80	90	70	40	5	5	40	20	60	80	50	60	60	20	60	80	0	1	1	0	1	0	0	0	0	1	0	1	0	0	96	0
5960	1	23	1	1	98	100	100	100	100	100	84	100	7	54	38	13	47	16	35	52	44	68	100	53	0	0	0	0	1	0	0	0	0	0	0	0	0	1	100	0
5962	2	19	1	1	19	63	95	38	81	100	9	7	2	10	14	10	19	14	57	54	3	16	16	11	0	0	1	0	1	0	0	0	0	1	0	0	0	0	13	0
5963	2	24	1	1	0	100	40	80	20	100	10	0	0	0	2	0	72	60	0	5	100	0	50	10	0	0	1	0	0	0	0	0	0	1	0	0	0	0	100	0
5964	2	20	1	1	91	92	100	100	100	63	56	71	21	56	36	55	61	100	70	59	100	100	82	97	0	1	0	0	0	0	0	0	1	0	0	0	0	0	81	0
5965	1	17	1	1	60	100	100	70	100	100	70	0	0	0	100	60	100	100	50	50	100	0	100	60	0	1	0	0	1	0	0	0	1	0	0	1	0	0	90	0
5966	2	24	1	2	75	50	55	25	53	55	40	20	0	7	53	70	53	52	60	51	52	43	55	55	0	1	1	0	0	0	0	0	1	1	0	0	0	0	51	0
5968	2	22	1	1	84	78	77	50	89	100	60	69	0	4	82	100	77	81	54	57	78	34	84	57	0	1	1	1	1	1	0	0	1	1	0	1	0	1	100	0
5970	2	18	1	1	76	36	80	87	93	63	92	80	56	78	64	51	66	69	53	49	51	53	51	52	1	1	1	1	1	0	0	1	1	1	1	1	0	0	46	0
5971	1	18	1	1	3	100	21	3	62	62	78	84	0	58	0	0	46	51	56	49	100	100	60	46	0	0	1	0	0	0	0	0	0	1	0	0	0	0	71	0
5972	2	18	1	1	100	100	100	63	100	80	63	21	0	8	82	59	70	72	45	25	0	0	94	95	0	1	0	0	0	0	0	0	1	0	0	0	0	0	100	0
5973	1	18	1	1	100	100	100	43	100	67	22	23	25	27	24	30	61	63	25	23	100	0	28	34	0	1	0	0	0	0	0	0	1	1	0	0	0	0	100	0
5974	2	18	1	2	40	100	100	100	28	100	0	0	0	0	17	0	100	100	36	39	100	36	100	100	0	1	0	0	1	0	0	0	1	0	0	1	0	0	100	0
5975	1	18	1	2	80	60	100	33	100	81	81	59	0	23	30	35	14	100	10	0	64	23	45	46	0	0	1	0	1	0	0	0	0	1	0	0	0	0	34	0
5976	2	20	1	2	0	100	85	60	0	90	20	10	0	0	0	0	60	60	0	0	80	40	50	50	0	1	1	0	1	1	0	0	0	1	0	1	0	0	90	0
5977	1	18	1	1	100	100	100	100	100	100	50	53	0	0	51	51	25	50	13	19	100	2	90	16	1	1	1	0	0	0	0	0	0	0	0	0	0	1	100	0
